Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host_disease,Host,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,strain
SRR21839907,WGS,301,479881791,PRJNA809394,SAMN26304930,Pathogen.cl,226062161,MRSN BI TEAM,Walter Reed Army Medical Center,2020-01-23,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828724,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,750175,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,750175,SRP401320,750175
SRR21839908,WGS,301,450854074,PRJNA809394,SAMN26304790,Pathogen.cl,213063588,MRSN BI TEAM,Walter Reed Army Medical Center,2020-01-23,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828723,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,750167,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,750167,SRP401320,750167
SRR21839909,WGS,301,452614798,PRJNA809394,SAMN26304936,Pathogen.cl,212839007,MRSN BI TEAM,Walter Reed Army Medical Center,2020-01-23,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828722,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,750159,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,750159,SRP401320,750159
SRR21839910,WGS,301,369327570,PRJNA809394,SAMN26304731,Pathogen.cl,177059354,MRSN BI TEAM,Walter Reed Army Medical Center,2020-01-08,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828721,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,749179,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,749179,SRP401320,749179
SRR21839911,WGS,301,441186843,PRJNA809394,SAMN26308569,Pathogen.cl,210330360,MRSN BI TEAM,Walter Reed Army Medical Center,2020-01-08,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828720,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,749161,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,749161,SRP401320,749161
SRR21839912,WGS,301,376771592,PRJNA809394,SAMN26305020,Pathogen.cl,179463728,MRSN BI TEAM,Walter Reed Army Medical Center,2020-01-08,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828719,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,749153,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:26:00Z,1,749153,SRP401320,749153
SRR21839913,WGS,301,453661342,PRJNA809394,SAMN26309183,Pathogen.cl,214236951,MRSN BI TEAM,Walter Reed Army Medical Center,2020-01-08,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828718,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,749145,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,749145,SRP401320,749145
SRR21839914,WGS,301,664111649,PRJNA809394,SAMN26304461,Pathogen.cl,303097570,MRSN BI TEAM,Walter Reed Army Medical Center,2020-01-03,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828717,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,748877,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,748877,SRP401320,748877
SRR21839915,WGS,301,560203882,PRJNA809394,SAMN26309365,Pathogen.cl,267058329,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-13,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828716,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,758409,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,758409,SRP401320,758409
SRR21839916,WGS,301,685063184,PRJNA809394,SAMN26309122,Pathogen.cl,325655836,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-13,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828715,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,758395,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,758395,SRP401320,758395
SRR21839917,WGS,301,572170688,PRJNA809394,SAMN26308665,Pathogen.cl,273087916,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-13,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828714,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,758387,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,758387,SRP401320,758387
SRR21839918,WGS,301,487736962,PRJNA809394,SAMN26304500,Pathogen.cl,233410454,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-13,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828713,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,758379,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,758379,SRP401320,758379
SRR21839919,WGS,301,351013132,PRJNA809394,SAMN26304530,Pathogen.cl,168379330,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-13,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828712,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,758361,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,758361,SRP401320,758361
SRR21839920,WGS,301,540649580,PRJNA809394,SAMN26304921,Pathogen.cl,257985348,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-12,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828711,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,758353,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,758353,SRP401320,758353
SRR21839921,WGS,301,400744546,PRJNA809394,SAMN26305089,Pathogen.cl,191433732,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-13,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828710,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,758345,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:26:00Z,1,758345,SRP401320,758345
SRR21839922,WGS,301,451714912,PRJNA809394,SAMN26305233,Pathogen.cl,215373545,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-12,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828709,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,758337,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,758337,SRP401320,758337
SRR21839923,WGS,301,568165376,PRJNA809394,SAMN26304727,Pathogen.cl,270807650,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-12,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828708,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,758329,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:28:00Z,1,758329,SRP401320,758329
SRR21839924,WGS,301,545525560,PRJNA809394,SAMN26304512,Pathogen.cl,256328144,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-12,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828707,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,758311,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,758311,SRP401320,758311
SRR21839925,WGS,301,426177485,PRJNA809394,SAMN26304965,Pathogen.cl,201970374,MRSN BI TEAM,Walter Reed Army Medical Center,2020-01-08,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828706,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,749137,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:26:00Z,1,749137,SRP401320,749137
SRR21839926,WGS,301,527111242,PRJNA809394,SAMN26304924,Pathogen.cl,248008789,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-12,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828705,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,758303,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,758303,SRP401320,758303
SRR21839927,WGS,301,565973554,PRJNA809394,SAMN26304978,Pathogen.cl,267855152,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-11,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828704,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,758299,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,758299,SRP401320,758299
SRR21839928,WGS,301,575888722,PRJNA809394,SAMN26304817,Pathogen.cl,271827509,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-11,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828703,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,758281,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,758281,SRP401320,758281
SRR21839929,WGS,301,447212378,PRJNA809394,SAMN26305300,Pathogen.cl,213586262,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-11,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828702,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,758273,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,758273,SRP401320,758273
SRR21839930,WGS,301,610358408,PRJNA809394,SAMN26305040,Pathogen.cl,289155215,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-11,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828701,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,758265,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,758265,SRP401320,758265
SRR21839931,WGS,301,584693589,PRJNA809394,SAMN26304614,Pathogen.cl,279089594,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-11,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828700,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,758257,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,758257,SRP401320,758257
SRR21839932,WGS,301,516836649,PRJNA809394,SAMN26309121,Pathogen.cl,245446680,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-11,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828699,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,wound,38.97 N 77.03 W,758249,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,758249,SRP401320,758249
SRR21839933,WGS,301,455964589,PRJNA809394,SAMN26304746,Pathogen.cl,216957865,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-11,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828698,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,758231,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,758231,SRP401320,758231
SRR21839934,WGS,301,496076379,PRJNA809394,SAMN26308383,Pathogen.cl,235206386,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-11,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828697,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,758223,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,758223,SRP401320,758223
SRR21839935,WGS,301,439400482,PRJNA809394,SAMN26304851,Pathogen.cl,208962879,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-11,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828696,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,758215,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,758215,SRP401320,758215
SRR21839936,WGS,301,548777550,PRJNA809394,SAMN26304599,Pathogen.cl,255988189,MRSN BI TEAM,Walter Reed Army Medical Center,2020-01-08,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828695,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,749129,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:28:00Z,1,749129,SRP401320,749129
SRR21839937,WGS,301,551979726,PRJNA809394,SAMN26309313,Pathogen.cl,260393152,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-11,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828694,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,758207,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,758207,SRP401320,758207
SRR21839938,WGS,301,643297601,PRJNA809394,SAMN26304770,Pathogen.cl,303031919,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-11,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828693,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,758193,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,758193,SRP401320,758193
SRR21839939,WGS,301,622810627,PRJNA809394,SAMN26305265,Pathogen.cl,294901149,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-11,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828692,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,758185,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,758185,SRP401320,758185
SRR21839940,WGS,301,561614489,PRJNA809394,SAMN26304468,Pathogen.cl,265454842,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-11,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828691,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,758177,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,758177,SRP401320,758177
SRR21839941,WGS,301,581923809,PRJNA809394,SAMN26305271,Pathogen.cl,276693949,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-10,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828690,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,758169,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,758169,SRP401320,758169
SRR21839942,WGS,301,841066074,PRJNA809394,SAMN26308831,Pathogen.cl,396812040,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-23,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828689,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,756435,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:28:00Z,1,756435,SRP401320,756435
SRR21839943,WGS,301,726047094,PRJNA809394,SAMN26304545,Pathogen.cl,342742438,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-21,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828688,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,756427,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,756427,SRP401320,756427
SRR21839944,WGS,301,690144023,PRJNA809394,SAMN26304552,Pathogen.cl,329195458,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-20,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828687,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,756419,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,756419,SRP401320,756419
SRR21839945,WGS,301,804418787,PRJNA809394,SAMN26308414,Pathogen.cl,381539562,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-19,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828686,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,blood,38.97 N 77.03 W,756401,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,756401,SRP401320,756401
SRR21839946,WGS,301,761457338,PRJNA809394,SAMN26304385,Pathogen.cl,360742350,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-19,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828685,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,756397,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,756397,SRP401320,756397
SRR21839947,WGS,301,754660730,PRJNA809394,SAMN26305069,Pathogen.cl,357931235,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-19,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828684,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,756389,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:28:00Z,1,756389,SRP401320,756389
SRR21839948,WGS,301,700437636,PRJNA809394,SAMN26309410,Pathogen.cl,332770780,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-19,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828683,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,756371,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,756371,SRP401320,756371
SRR21839949,WGS,301,485187067,PRJNA809394,SAMN26308969,Pathogen.cl,230087318,MRSN BI TEAM,Walter Reed Army Medical Center,2020-01-06,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828682,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,749057,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,749057,SRP401320,749057
SRR21839950,WGS,301,789146120,PRJNA809394,SAMN26308677,Pathogen.cl,374768261,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-16,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828681,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,blood,38.97 N 77.03 W,756363,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:28:00Z,1,756363,SRP401320,756363
SRR21839951,WGS,301,701012664,PRJNA809394,SAMN26308479,Pathogen.cl,332338428,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-15,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828680,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,756355,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,756355,SRP401320,756355
SRR21839952,WGS,301,650162504,PRJNA809394,SAMN26308478,Pathogen.cl,309954354,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-15,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828679,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,756347,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,756347,SRP401320,756347
SRR21839953,WGS,301,608194478,PRJNA809394,SAMN26308828,Pathogen.cl,286902949,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-15,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828678,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,Fluid,38.97 N 77.03 W,756339,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,756339,SRP401320,756339
SRR21839954,WGS,301,686836192,PRJNA809394,SAMN26308835,Pathogen.cl,323278437,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-14,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17828677,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,756321,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-07T00:00:00Z,2022-10-07T16:27:00Z,1,756321,SRP401320,756321
